Index,QQQ.Open,QQQ.High,QQQ.Low,QQQ.Close,QQQ.Volume,QQQ.Adjusted
11/20/02,22.79568356,23.85698588,22.77784834,23.84806738,75104700,23.848066
11/21/02,24.01751887,24.82910231,23.85698588,24.73099882,105472900,24.730999
11/22/02,24.40993373,24.9182882,24.36534034,24.72207943,73808600,24.722078
11/25/02,24.75775432,25.15016918,24.56154822,24.9628798,72666100,24.962875
11/26/02,24.77559221,24.8558587,23.99076337,24.12453997,80017900,24.124533
11/27/02,24.55262972,25.15016918,24.50803633,24.89153181,73643900,24.891529
11/29/02,25.1590859,25.23043567,24.27615446,24.72207943,34652100,24.722078
12/2/02,25.34637528,25.67636064,24.58830283,24.9717983,85136000,24.971792
12/3/02,24.57046494,24.59722133,24.01751887,24.23156285,76595500,24.231562
12/4/02,23.6875335,24.03535676,23.37538602,23.69645289,130115900,23.696442
12/5/02,24.03535676,24.07994836,23.30403802,23.3664693,84933200,23.366461
12/6/02,23.01864604,23.83022949,22.95621744,23.607267,81727900,23.607265
12/9/02,23.38430452,23.678615,22.47461936,22.49245458,75855200,22.49246
12/10/02,22.67082546,23.14350682,22.60839596,22.83135845,69578300,22.831347
12/11/02,22.68866335,23.25052792,22.58164046,22.93837955,64237600,22.938372
12/12/02,23.18809842,23.80347577,22.79568356,23.06324032,62296400,23.063236
12/13/02,22.76001045,22.80460295,22.30516698,22.33192337,72647800,22.331915
12/16/02,22.49245458,23.15242353,22.35867798,23.05432093,60278500,23.054314
12/17/02,23.01864604,23.3664693,22.88486944,23.12566893,62562700,23.125668
12/18/02,22.78676506,22.83135845,22.34084009,22.63515057,67130700,22.635147
12/19/02,22.44786297,22.99189233,22.1267961,22.34975859,95969700,22.349752
12/20/02,22.59055896,22.69758185,22.35867798,22.58164046,65578600,22.581636
12/23/02,22.45678147,22.97405444,22.41218808,22.89378794,45941700,22.89378
12/24/02,22.74217345,22.94729894,22.58164046,22.60839596,16772700,22.608389
12/26/02,22.76892984,23.10783193,22.44786297,22.54596736,33795400,22.545961
12/27/02,22.45678147,23.05432093,22.073286,22.13571549,42490200,22.135715
12/30/02,22.15355249,22.26949209,21.72546541,21.96626311,57396400,21.966265
12/31/02,21.8859984,22.03761111,21.65411742,21.73438391,46015400,21.734381
1/2/03,22.04652961,22.78676506,21.80573191,22.65298846,65903200,22.652992
1/3/03,22.70649856,22.92946105,22.54596736,22.90270644,39059500,22.902704
1/6/03,22.92946105,23.71428989,22.47461936,23.4734904,67223400,23.473488
1/7/03,23.5537569,24.01751887,23.41106091,23.76780088,88726100,23.767801
1/8/03,23.53591901,24.05319197,23.04540243,23.09891343,74989900,23.098904
1/9/03,23.40214241,24.06211136,23.38430452,23.81239427,75391100,23.812387
1/10/03,23.5002459,24.31182935,23.38430452,24.16913336,82594300,24.16913
1/13/03,24.37425884,24.49911694,23.83914888,24.02643826,72870300,24.026434
1/14/03,23.99968187,24.36534034,23.94617087,24.15129636,46993800,24.151297
1/15/03,24.29399235,24.39209584,23.70537139,23.84806738,55131000,23.848066
1/16/03,23.89266077,24.06211136,23.41106091,23.58051329,68740300,23.5805
1/17/03,23.09891343,23.13458832,22.53704797,22.57272107,77289400,22.572712
1/21/03,22.66190696,22.78676506,22.31408548,22.32300487,67729600,22.323002
1/22/03,22.26057359,22.76892984,22.18030888,22.23381899,80020200,22.23381
1/23/03,22.65298846,23.04540243,22.39435287,22.75109195,78471100,22.751093
1/24/03,22.76892984,22.76892984,21.97518161,22.13571549,74519700,22.135715
1/27/03,21.80573191,22.32300487,21.73438391,21.8770799,76561000,21.877075
1/28/03,22.091123,22.34084009,21.77897552,22.10004239,65217200,22.100048
1/29/03,22.0822045,22.69758185,21.70762752,22.43002597,95717500,22.430029
1/30/03,22.58164046,22.67082546,21.84140501,21.85032351,70333800,21.850323
1/31/03,21.45790865,22.0822045,21.41331704,21.79681341,90505600,21.79681
2/3/03,21.86816051,22.10896089,21.74330063,21.84140501,53158800,21.841398
2/4/03,21.56493153,21.67195263,21.24386555,21.57385092,68235700,21.573849
2/5/03,21.69870902,22.17139038,21.41331704,21.47574654,80107700,21.475752
2/6/03,21.44007343,21.71654602,21.27954044,21.59168614,103552000,21.591679
2/7/03,21.72546541,21.80573191,21.09225106,21.23494616,72312400,21.23494
2/10/03,21.30629416,21.62736103,21.06549646,21.42223554,67572600,21.422235
2/11/03,21.62736103,21.9484279,21.33305055,21.53817603,77823300,21.538174
2/12/03,21.46682804,21.69870902,21.20819245,21.24386555,51753000,21.243864
2/13/03,21.27062105,21.38656154,20.79794058,21.35088844,77387400,21.350887
2/14/03,21.25278405,21.85032351,21.06549646,21.84140501,67510400,21.841398
2/18/03,22.02869439,22.59947746,22.0108565,22.51921097,73976800,22.519205
2/19/03,22.47461936,22.51029247,22.03761111,22.36759648,45541400,22.367588
2/20/03,22.43002597,22.53704797,22.15355249,22.27841148,59759800,22.27841
2/21/03,22.23381899,22.62623385,21.85924201,22.44786297,70228500,22.447861
2/24/03,22.41218808,22.48353608,22.03761111,22.0643675,56646600,22.064363
2/25/03,21.80573191,22.25165688,21.47574654,22.091123,74440700,22.091122
2/26/03,22.0108565,22.24273838,21.58276942,21.60060464,60005600,21.600601
2/27/03,21.77897552,22.22490049,21.64519803,22.091123,66424000,22.091122
2/28/03,22.1267961,22.49245458,22.04652961,22.43894447,50185800,22.438944
3/3/03,22.53704797,22.72433645,21.90383362,21.984101,60414400,21.984097
3/4/03,21.9930195,22.091123,21.77897552,21.85032351,56043500,21.850323
3/5/03,21.76113852,22.10004239,21.68979052,21.89491512,69096500,21.894913
3/6/03,21.78789402,22.0108565,21.60952403,21.84140501,59108600,21.841398
3/7/03,21.47574654,22.01977589,21.36872365,21.8859984,73291000,21.885994
3/10/03,21.69870902,21.80573191,21.32413205,21.41331704,55948000,21.413315
3/11/03,21.45790865,21.61844253,21.20819245,21.22602766,54934200,21.226032
3/12/03,21.19035456,21.61844253,20.99414846,21.60952403,77859800,21.609518
3/13/03,21.97518161,22.87595094,21.76113852,22.84919634,128537600,22.84919
3/14/03,22.94729894,23.17026142,22.61731535,22.93837955,89794400,22.938372
3/17/03,22.67974396,23.90157748,22.60839596,23.72320839,141040800,23.723211
3/18/03,23.90157748,24.05319197,23.5626754,24.01751887,96548700,24.017509
3/19/03,23.94617087,24.03535676,23.4824089,23.81239427,91315100,23.812387
3/20/03,23.66969828,24.20480646,23.33971291,23.90157748,92789700,23.901567
3/21/03,24.26723596,24.41885045,23.3664693,24.23156285,93304600,24.231562
3/24/03,23.607267,23.72320839,23.16134203,23.22377331,85244500,23.22377
3/25/03,23.32187591,23.86590438,23.19701692,23.5537569,78731500,23.553745
3/26/03,23.63402339,23.87482288,23.50916529,23.6875335,67880200,23.687527
3/27/03,23.42889791,23.76780088,23.27728342,23.51808379,64113100,23.51808
3/28/03,23.31295652,23.5715939,23.14350682,23.25944642,45374700,23.259441
3/31/03,22.83135845,22.94729894,22.48353608,22.51921097,89345300,22.519205
4/1/03,22.68866335,22.89378794,22.51921097,22.69758185,73159500,22.69758
4/2/03,23.24160853,23.6875335,23.21485481,23.32187591,75843800,23.321869
4/3/03,23.75888149,23.94617087,23.46457101,23.61618639,70138200,23.616184
4/4/03,23.69645289,23.72320839,23.16134203,23.23269003,65665700,23.232689
4/7/03,24.17805275,24.25831924,23.25052792,23.26836492,83842700,23.268354
4/8/03,23.32187591,23.4467358,23.08107554,23.24160853,54250600,23.241602
4/9/03,23.27728342,23.4378173,22.66190696,22.70649856,76457100,22.706493
4/10/03,22.70649856,22.98297294,22.56380257,22.98297294,57017500,22.982965
4/11/03,23.20593542,23.33079441,22.61731535,22.75109195,67974500,22.751093
4/14/03,22.83135845,23.31295652,22.73325495,23.21485481,52476200,23.214849
4/15/03,23.16134203,23.5983485,23.05432093,23.4378173,64655700,23.437809
4/16/03,23.76780088,23.92833387,23.29512131,23.38430452,70711600,23.3843
4/17/03,23.33079441,24.06211136,23.32187591,23.91941537,70179900,23.919415
4/21/03,24.02643826,24.16913336,23.74104628,24.00860037,52729600,24.008585
4/22/03,23.83914888,24.49019844,23.76780088,24.46344384,70757200,24.46344
4/23/03,24.52587333,24.74883582,24.31182935,24.64181293,70327100,24.641811
4/24/03,24.40101523,24.74883582,24.32074784,24.50803633,72383900,24.508039
4/25/03,24.36534034,24.45452534,23.95509026,24.03535676,63277900,24.035351
4/28/03,24.12453997,24.64181293,24.03535676,24.50803633,59666200,24.508039
4/29/03,24.65073143,25.02530841,24.44560684,24.73099882,79903800,24.730999
4/30/03,24.65965082,24.78451071,24.46344384,24.48128173,60202100,24.481274
5/1/03,24.47236323,24.8558587,24.24940074,24.69532571,66022600,24.695326
5/2/03,24.62397772,25.23043567,24.58830283,25.22151718,85004100,25.221514
5/5/03,25.26610878,25.60501087,25.12341279,25.19476079,80520300,25.194757
5/6/03,25.1680044,25.77446325,25.1590859,25.51582766,77338300,25.515827
5/7/03,25.33745678,25.58717565,25.07882119,25.23043567,70353200,25.230433
5/8/03,24.83802081,25.14125068,24.75775432,24.76667281,80249100,24.766668
5/9/03,25.00747319,25.39988627,24.9717983,25.33745678,58528200,25.337454
5/12/03,25.29286517,25.82797335,25.12341279,25.72095225,67487300,25.720945
5/13/03,25.53366287,25.85472974,25.45339816,25.56041926,64934300,25.560417
5/14/03,25.74770864,25.83689185,25.29286517,25.50690826,62181200,25.506907
5/15/03,25.64068576,25.84581124,25.47123337,25.79230024,62232100,25.792303
5/16/03,25.62284876,25.81013814,25.39988627,25.59609415,70590400,25.596085
5/19/03,25.43556027,25.57825626,24.62397772,24.69532571,91334800,24.695326
5/20/03,24.75775432,24.93612341,24.44560684,24.76667281,71817800,24.766668
5/21/03,24.65965082,24.74883582,24.47236323,24.69532571,63648500,24.695326
5/22/03,24.75775432,25.25719028,24.63289622,25.0520648,62401400,25.052063
5/23/03,25.00747319,25.19476079,24.9272067,25.06098329,37922500,25.060987
5/27/03,24.9093688,26.05985433,24.88261331,25.95283323,101422100,25.952831
5/28/03,26.00634423,26.22038822,25.82797335,26.03310062,76290400,26.033098
5/29/03,26.06877373,26.5771273,26.00634423,26.14012083,97336000,26.14011
5/30/03,26.3363296,26.63955858,26.2649816,26.56821058,78093700,26.568209
6/2/03,26.82684617,26.93386906,26.14012083,26.3809212,102937000,26.380919
6/3/03,26.25606311,26.64847529,26.15795872,26.63064008,81672600,26.630636
6/4/03,26.5860458,27.27277114,26.5057793,27.13007515,87046100,27.130074
6/5/03,26.87143778,27.36195614,26.72874179,27.32628125,88747900,27.326277
6/6/03,27.83463571,28.0665167,26.79117307,26.87143778,157178100,26.871435
6/9/03,26.75549818,26.95170427,26.3363296,26.5146987,94941800,26.514702
6/10/03,26.63064008,26.93386906,26.4701062,26.91603117,69660100,26.916023
6/11/03,26.81792768,27.32628125,26.5771273,27.21926015,87338200,27.219254
6/12/03,27.32628125,27.42438563,26.98737916,27.33520064,79450500,27.335194
6/13/03,27.34411914,27.40654863,26.63064008,26.71982329,83353600,26.719814
6/16/03,26.90711267,27.55816312,26.75549818,27.54032523,71211800,27.540329
6/17/03,27.66518512,27.7454525,27.25493325,27.43330413,67571200,27.433304
6/18/03,27.34411914,27.8524736,27.15683154,27.57600012,80215700,27.575996
6/19/03,27.62951112,27.8613921,27.09440026,27.13007515,79467200,27.130074
6/20/03,27.37087553,27.45114202,26.97846066,27.09440026,71512400,27.094393
6/23/03,27.04980866,27.08548355,26.36308331,26.67523168,86509400,26.675226
6/24/03,26.5146987,26.87143778,26.3363296,26.4701062,83004400,26.470097
6/25/03,26.4611877,26.91603117,26.28281682,26.32741021,94255300,26.327406
6/26/03,26.49686081,27.00521705,26.40767759,26.95170427,79187500,26.951704
6/27/03,26.97846066,27.26385264,26.55037269,26.60388369,82451900,26.603878
6/30/03,26.89819417,27.05872716,26.5771273,26.71090657,72043000,26.710899
7/1/03,26.48794409,27.09440026,26.09552922,27.06764566,105852500,27.067644
7/2/03,27.12115665,27.63842962,27.09440026,27.62059173,81972500,27.620586
7/3/03,27.37979403,27.73653311,27.17466676,27.27277114,50050400,27.272762
7/7/03,27.62059173,28.45001306,27.61167323,28.44109367,88554600,28.441097
7/8/03,28.34299196,28.81567243,28.20029597,28.78891515,81874500,28.788906
7/9/03,28.69973105,28.97620631,28.47676856,28.71756894,89588400,28.717567
7/10/03,28.40542057,28.53027956,27.9416586,28.18245808,102928700,28.182453
7/11/03,28.22705058,28.53027956,28.19137747,28.39650207,67728100,28.396502
7/14/03,28.84242704,29.20808551,28.60162755,28.73540594,84524600,28.735403
7/15/03,29.01187763,29.1189023,28.48568795,28.77107726,75059000,28.771076
7/16/03,28.94944814,28.98512303,28.29839857,28.68189405,80138700,28.681889
7/17/03,28.25380608,28.39650207,27.68302301,27.80788111,116260400,27.807877
7/18/03,28.00408809,28.13786469,27.57600012,27.89706699,80519000,27.897062
7/21/03,27.8613921,27.91490221,27.29952753,27.54032523,111325300,27.540329
7/22/03,27.7454525,28.09327309,27.52249002,27.9505771,91471500,27.950563
7/23/03,27.9951687,28.21813119,27.63842962,28.18245808,69050400,28.182453
7/24/03,28.40542057,28.55703506,27.71869611,27.80788111,82999700,27.807877
7/25/03,27.76328772,28.39650207,27.44222263,28.36082718,82709600,28.360825
7/28/03,28.41433996,28.53027956,28.18245808,28.44109367,56180800,28.441097
7/29/03,28.47676856,28.55703506,27.8613921,28.22705058,80560100,28.227049
7/30/03,28.28056068,28.30731707,27.9416586,28.02192509,56617300,28.021925
7/31/03,28.35191046,28.83351032,28.11111009,28.36082718,85544100,28.360825
8/1/03,28.26272547,28.35191046,27.91490221,28.0575982,73545400,28.057598
8/4/03,28.02192509,28.36082718,27.50465213,28.04868148,96344600,28.048679
8/5/03,28.01300659,28.07543609,26.84468317,26.94278577,111041800,26.942776
8/6/03,27.07656505,27.44222263,26.84468317,26.92495056,96816000,26.92495
8/7/03,26.95170427,27.21034165,26.77333518,27.03197077,67326600,27.031963
8/8/03,27.13899365,27.24601475,26.69306868,26.81792768,66677100,26.817926
8/11/03,26.82684617,27.29060814,26.78225457,27.11223816,63712200,27.112236
8/12/03,27.21034165,27.55816312,27.04980866,27.52249002,59676100,27.522486
8/13/03,27.62951112,27.70977761,27.33520064,27.53140852,57969700,27.531403
8/14/03,27.54032523,27.8168005,27.35303764,27.55816312,50271500,27.558157
8/15/03,27.64734812,27.90598549,27.58491862,27.79896261,28116300,27.798964
8/18/03,27.92382071,28.54811477,27.8524736,28.51244167,67224100,28.51244
8/19/03,28.63730244,28.87810193,28.40542057,28.86918164,68205000,28.869183
8/20/03,28.62838127,29.00296003,28.55703506,28.79783543,58233500,28.797836
8/21/03,29.06538952,29.27051501,28.77999754,29.10998113,77161400,29.10997
8/22/03,29.6629272,29.76103158,28.87810193,28.93161114,92989800,28.931601
8/25/03,28.86026493,29.02079792,28.72648565,28.99403974,43044700,28.994038
8/26/03,28.78891515,29.06538952,28.36974568,29.02079792,79838500,29.020798
8/27/03,28.97620631,29.27943529,28.86918164,29.25267712,47532100,29.25268
8/28/03,29.37753611,29.5380691,29.00296003,29.51131449,55311000,29.511324
8/29/03,29.46672289,29.84129808,29.413211,29.77886858,53148800,29.77886
9/2/03,29.86805625,30.22479355,29.54698938,30.20695655,80303100,30.206949
9/3/03,30.41208115,30.50126882,30.01075224,30.18911866,85234800,30.189119
9/4/03,30.17128523,30.51910582,30.05534385,30.46559393,63736100,30.465578
9/5/03,30.29614333,30.62612692,30.02858567,30.26938605,91024100,30.269382
9/8/03,30.32289794,30.79557751,30.27830633,30.76882291,69296000,30.768824
9/9/03,30.60828992,30.67071852,30.25154816,30.40316443,87817500,30.403162
9/10/03,30.09993545,30.22479355,29.52915238,29.67184748,111624500,29.671839
9/11/03,29.68076509,30.12669006,29.43996471,30.00183107,96914900,30.001829
9/12/03,29.73427698,30.18020195,29.4756396,30.16236495,104963000,30.162367
9/15/03,30.18020195,30.24263144,29.82346108,29.86805625,54594200,29.868052
9/16/03,29.89480997,30.70639341,29.89480997,30.6796397,87463800,30.679623
9/17/03,30.6172102,30.76882291,30.34965254,30.55477714,79794700,30.554764
9/18/03,30.47451064,31.08988978,30.32289794,31.01854,91469900,31.018541
9/19/03,31.02746028,31.08988978,30.64396481,30.84017269,69796000,30.84017
9/22/03,30.43883932,30.50126882,30.11777245,30.25154816,97477500,30.251547
9/23/03,30.29614333,30.82233479,30.24263144,30.7866599,77826500,30.78665
9/24/03,30.77773962,30.7866599,29.5826607,29.62725588,115057400,29.627249
9/25/03,29.76995187,30.09101874,29.21700223,29.2437604,117604800,29.243759
9/26/03,29.33294361,29.5826607,29.00296003,29.05647281,106581000,29.056473
9/29/03,29.21700223,29.5826607,28.94053142,29.5559061,96862800,29.555904
9/30/03,29.35969822,29.39537311,28.86026493,28.91377325,119122500,28.913769
10/1/03,29.08322741,29.63617348,28.91377325,29.56482727,106653600,29.564825
10/2/03,29.52023121,29.81454347,29.3686185,29.6629272,83911100,29.66293
10/3/03,30.18911866,30.7420683,30.16236495,30.49234853,112862800,30.492342
10/6/03,30.57261503,30.7242313,30.37640982,30.71531102,49162900,30.715305
10/7/03,30.46559393,30.90260218,30.33181465,30.90260218,80104600,30.902594
10/8/03,31.04529728,31.07205189,30.51910582,30.70639341,71387400,30.706392
10/9/03,31.13448138,31.45554736,30.70639341,30.9382735,118216100,30.938259
10/10/03,31.00962239,31.24150248,30.89368101,31.22366459,68356200,31.223669
10/13/03,31.33960598,31.54473146,31.1433981,31.42879364,60919800,31.428791
10/14/03,31.30393109,31.59824335,31.17907299,31.50906014,62274900,31.509045
10/15/03,31.92822694,31.97281854,31.24150248,31.37528086,97045200,31.375263
10/16/03,31.30393109,31.68742745,31.26825976,31.62499796,73955000,31.625
10/17/03,31.58040635,31.65175613,30.85800612,30.86692729,97794400,30.86692
10/20/03,30.90260218,31.28609765,30.76882291,31.25042277,75544300,31.25042
10/21/03,31.33960598,31.61608124,31.16123599,31.43771036,73455600,31.437706
10/22/03,31.11664349,31.15231838,30.71531102,30.8312524,88141400,30.831247
10/23/03,30.45667721,30.77773962,30.36748954,30.47451064,95409600,30.474506
10/24/03,30.13561034,30.52802342,29.86805625,30.50126882,101778600,30.501253
10/27/03,30.57261503,30.7242313,30.35857283,30.51018553,63604500,30.510181
10/28/03,30.70639341,31.58040635,30.65288152,31.53581475,107375700,31.535812
10/29/03,31.39311876,31.58040635,31.27717737,31.50013986,74075200,31.500132
10/30/03,31.93714722,32.10659782,31.33960598,31.56256846,95062600,31.562569
10/31/03,31.60716096,31.65175613,31.26825976,31.37528086,55473200,31.375263
11/3/03,31.59824335,32.08876082,31.53581475,31.89255205,71141200,31.892534
11/4/03,31.83012344,31.99065643,31.61608124,31.67850984,60033900,31.678514
11/5/03,31.67850984,32.00849343,31.34852715,31.96390182,67412700,31.963896
11/6/03,31.91931022,32.07984321,31.51797686,32.05308593,90567400,32.053082
11/7/03,32.17794759,32.2671308,31.74985606,31.77661423,63505200,31.776621
11/10/03,31.83904373,31.87471861,31.29501437,31.38419847,68896400,31.384184
11/11/03,31.34852715,31.48230197,31.0809686,31.26825976,75607100,31.268265
11/12/03,31.36636058,32.07092293,31.33960598,31.93714722,80364600,31.937134
11/13/03,31.84796044,32.0174146,31.70526445,31.90147233,64243000,31.90147
11/14/03,31.93714722,32.12443481,31.17015627,31.25042277,90932200,31.25042
11/17/03,31.07205189,31.13448138,30.55477714,30.9293559,108063100,30.929338
11/18/03,31.09880649,31.18799327,30.16236495,30.21587684,108588500,30.21587
11/19/03,30.33181465,30.6796397,30.21587684,30.51018553,86320300,30.510181
11/20/03,30.25154816,30.9293559,30.15344734,30.21587684,117324500,30.21587
11/21/03,30.39424772,30.55477714,30.08209845,30.52802342,81787500,30.528027
11/24/03,30.7866599,31.43771036,30.7420683,31.37528086,92057500,31.375263
11/25/03,31.47338525,31.61608124,31.29501437,31.37528086,72519800,31.375263
11/26/03,31.57148964,31.67850984,31.04529728,31.51797686,72842900,31.517979
11/28/03,31.44662708,31.66067285,31.40203547,31.55365174,24802600,31.55365
12/1/03,31.84796044,32.11551453,31.63391824,32.0174146,82767300,32.017403
12/2/03,31.94606483,32.15118942,31.73202262,31.83904373,62504500,31.839039
12/3/03,31.96390182,32.21361892,31.43771036,31.43771036,107568500,31.437706
12/4/03,31.55365174,31.84796044,31.28609765,31.77661423,102334800,31.776621
12/5/03,31.45554736,31.66067285,31.17907299,31.25042277,87490200,31.25042
12/8/03,31.23258487,31.50906014,31.01854,31.42879364,86961200,31.428791
12/9/03,31.60716096,31.62499796,30.63504363,30.70639341,109949500,30.706392
12/10/03,30.76882291,30.94719379,30.43883932,30.82233479,103504200,30.822329
12/11/03,30.76882291,31.56256846,30.75990619,31.48230197,108374700,31.4823
12/12/03,31.49122225,31.51797686,31.12556467,31.42879364,72189400,31.428791
12/15/03,32.04416832,32.0976811,30.90260218,31.01854,106091400,31.018541
12/16/03,31.02746028,31.23258487,30.69747313,31.0809686,89854700,31.080967
12/17/03,31.04529728,31.21474788,30.8312524,31.13448138,68539900,31.134462
12/18/03,31.17015627,31.78553095,31.17015627,31.71418473,89978100,31.714186
12/19/03,31.75877723,31.79445212,31.39311876,31.62499796,89762300,31.625
12/22/03,31.52689357,31.82120583,31.47338525,31.72310234,63580000,31.723106
12/23/03,31.74985606,32.12443481,31.68742745,31.96390182,66999800,31.963896
12/24/03,31.9763926,32.13698832,31.94070377,32.02992629,44840300,32.029922
12/26/03,32.08345553,32.19944222,31.95854863,31.9853128,25497600,31.985308
12/29/03,32.14590942,32.59200864,32.13698832,32.51171078,63296200,32.511715
12/30/03,32.59200864,32.63662124,32.386803,32.61877638,48249400,32.618767
12/31/03,32.67230651,32.69015047,32.34219397,32.52955475,60494600,32.529556
1/2/04,32.70799534,32.82398203,32.31542891,32.44033669,55234100,32.440334
1/5/04,32.63662124,33.15409456,32.61877638,33.09164067,69717900,33.09164
1/6/04,33.08272047,33.38606438,32.96673378,33.31469028,60033000,33.314678
1/7/04,33.26115749,33.61803776,33.0737967,33.61803776,71830000,33.618027
1/8/04,33.76970971,33.90354126,33.5466601,33.8856973,76800900,33.885693
1/9/04,33.64480282,34.21580894,33.5377399,33.66264768,94296500,33.662628
1/12/04,33.76970971,34.21580894,33.61803776,34.19796854,77668400,34.197956
1/13/04,34.14443485,34.2247336,33.5466601,33.85893223,92973900,33.858925
1/14/04,33.97491893,34.12659088,33.68049165,33.97491893,68122400,33.974915
1/15/04,33.84108737,34.31395166,33.57342873,34.06413699,104427700,34.06414
1/16/04,34.24257757,34.46562718,34.05521322,34.41209438,77324100,34.41209
1/20/04,34.55484614,34.79573972,34.18012368,34.38532932,81998100,34.385319
1/21/04,34.25149777,34.49239224,33.90354126,34.24257757,112180300,34.242569
1/22/04,34.39424952,34.51915731,33.95707406,34.03737282,90061900,34.037373
1/23/04,34.09090205,34.31395166,33.70725671,33.91246146,88751300,33.912453
1/26/04,33.8856973,34.48347204,33.76078951,34.42993835,84538000,34.429943
1/27/04,34.35856069,34.46562718,33.62695885,33.67157145,97191600,33.67157
1/28/04,33.85000847,33.95707406,33.01134281,33.10056087,127959700,33.100552
1/29/04,33.22547222,33.28792522,32.70799534,33.22547222,143925900,33.225475
1/30/04,33.18978339,33.40390924,32.98457775,33.0737967,84264700,33.073799
2/2/04,33.18978339,33.43959807,32.85074709,32.98457775,94507900,32.984566
2/3/04,32.93104495,33.22547222,32.86859106,32.94888892,73488700,32.948887
2/4/04,32.67230651,32.88643592,32.41357163,32.41357163,109933000,32.413567
2/5/04,32.57416378,32.75260437,32.41357163,32.53847852,96784500,32.538475
2/6/04,32.65446164,33.26115749,32.59200864,33.1273295,107174100,33.127327
2/9/04,33.31469028,33.35037912,33.05595184,33.11840573,58817700,33.118389
2/10/04,33.06487561,33.37714418,33.03810787,33.17193853,65042700,33.171925
2/11/04,33.22547222,33.60911399,33.0737967,33.5288197,92503000,33.528824
2/12/04,33.47528601,33.63588262,33.22547222,33.23439242,70556400,33.234386
2/13/04,33.35929932,33.8767762,32.7972134,32.95781001,90570400,32.957798
2/17/04,33.26115749,33.56450496,33.20762736,33.40390924,69678600,33.403927
2/18/04,33.46636224,33.60911399,33.29684632,33.50205107,70972100,33.502052
2/19/04,33.78755457,33.8143232,32.85074709,32.99349884,100843800,32.993488
2/20/04,33.01134281,33.1362497,32.60985261,32.88643592,132347600,32.886429
2/23/04,33.01134281,33.03810787,32.21728708,32.52063455,125199800,32.52063
2/24/04,32.386803,32.69907514,32.20836242,32.44033669,124521900,32.440334
2/25/04,32.50278969,32.71691554,32.41357163,32.63662124,74457100,32.636623
2/26/04,32.53847852,32.86859106,32.39572677,32.71691554,71327600,32.716919
2/27/04,32.7972134,32.95781001,32.36003794,32.62769747,99383900,32.627697
3/1/04,32.7258393,33.0737967,32.53847852,33.05595184,79700700,33.055954
3/2/04,32.99349884,33.17193853,32.66338631,32.67230651,91536000,32.672298
3/3/04,32.57416378,32.68123027,32.30650514,32.49386592,83938300,32.493855
3/4/04,32.51171078,32.85967086,32.46710086,32.7972134,65905600,32.797211
3/5/04,32.49386592,33.14517436,32.44033669,32.68123027,118107100,32.681232
3/8/04,32.7347604,32.85074709,31.87825077,31.91393871,112599500,31.913933
3/9/04,31.94962754,32.10130039,31.6908891,31.81579688,126140400,31.815786
3/10/04,31.89609474,32.11914436,31.34293259,31.39646272,134226100,31.396465
3/11/04,31.28939979,31.69981019,31.04850532,31.11095921,152132000,31.11096
3/12/04,31.38754162,31.75334299,31.36077745,31.68196533,118369600,31.68195
3/15/04,31.54813824,31.58382707,31.05742909,31.12880318,115813600,31.128799
3/16/04,31.32508862,31.44999552,30.89683337,31.18233687,123265100,31.182323
3/17/04,31.41430668,31.78010805,31.38754162,31.67304513,91684700,31.673042
3/18/04,31.55705844,31.6373563,31.20018084,31.53029338,111249700,31.530289
3/19/04,31.47676058,31.6373563,30.97713123,31.00389629,99976700,31.003895
3/22/04,30.80761174,30.8254557,30.36151251,30.61132986,133870400,30.61133
3/23/04,30.86114454,30.91467823,30.34366765,30.36151251,125945800,30.361507
3/24/04,30.468579,30.89683337,30.34366765,30.70946901,118876800,30.709461
3/25/04,30.91467823,31.6373563,30.8879096,31.53029338,142122000,31.530289
3/26/04,31.49460455,31.74442279,31.40538648,31.42323045,78430800,31.42322
3/29/04,31.68196533,32.08345553,31.66412493,31.93178357,103864000,31.931778
3/30/04,31.82471708,32.06561156,31.6908891,32.0388465,95716500,32.038845
3/31/04,32.0477667,32.11914436,31.77118785,31.9763926,85993900,31.976389
4/1/04,31.94962754,32.34219397,31.9228598,32.26189611,93048600,32.261875
4/2/04,32.91320009,33.15409456,32.58308755,33.10056087,145964000,33.100552
4/5/04,33.02026301,33.45744204,32.98457775,33.41283301,67351600,33.412827
4/6/04,33.15409456,33.23439242,32.93996515,32.99349884,98611400,32.993488
4/7/04,33.00242261,33.10948553,32.70799534,32.95781001,91004900,32.957798
4/8/04,33.32361048,33.35929932,32.779373,32.95781001,77176300,32.957798
4/12/04,33.02918678,33.22547222,32.99349884,33.16301476,55285700,33.163006
4/13/04,33.31469028,33.33253515,32.52955475,32.68123027,100624400,32.681232
4/14/04,32.48494572,32.96673378,32.44033669,32.841826,113663200,32.841816
4/15/04,32.7882932,32.88643592,32.13698832,32.25297591,123565500,32.252964
4/16/04,32.29758494,32.40464786,31.93178357,32.19944222,110736600,32.199432
4/19/04,32.12806456,32.64554144,32.10130039,32.59200864,85838700,32.592007
4/20/04,32.66338631,32.82398203,31.79795202,31.83364085,119545100,31.833645
4/21/04,32.02992629,32.21728708,31.80687668,32.11022416,117850500,32.110222
4/22/04,32.11914436,33.02026301,32.10130039,32.93996515,137623300,32.93996
4/23/04,33.08272047,33.24331262,32.92212475,33.19870359,91855600,33.1987
