Date,"""SPY.Open""","""SPY.High""","""SPY.Low""","""SPY.Close""","""SPY.Volume""","""SPY.Adjusted"""
4/26/10,104.5421539,104.7738067,104.0102243,104.113175,143457300,104.113167
4/27/10,103.512608,104.1045937,101.4535076,101.6508404,355853300,101.650841
4/28/10,102.1398764,102.6803872,101.4706641,102.4229973,300674100,102.422981
4/29/10,103.0407277,103.9072677,103.0149907,103.6927782,193775000,103.692757
4/30/10,103.709934,103.8214728,101.9082243,101.9339622,270000900,101.933952
5/3/10,102.4229973,103.538345,102.2685649,103.2552172,182747900,103.255196
5/4/10,102.1055572,102.1227138,100.312422,100.8271958,360353400,100.827171
5/5/10,100.0035572,101.0674291,99.49736468,100.2266279,328973200,100.226601
5/6/10,99.74617329,100.3810603,90.08556697,96.89775346,647356600,96.897751
5/7/10,96.64036356,97.60985413,93.86916421,95.45638439,637558800,95.456375
5/10/10,99.36008886,100.0807768,98.58793201,99.66037923,396159600,99.660347
5/11/10,98.72520182,100.689926,98.58793201,99.37725145,317849800,99.37722
5/12/10,99.77191117,100.9129967,99.60031532,100.7671388,235607100,100.76712
5/13/10,100.4925923,100.9644716,99.42872634,99.51452126,234452500,99.514496
5/14/10,98.76810228,98.94827256,96.83769728,97.71281078,345601400,97.712814
5/17/10,97.97877598,98.25332247,95.89393857,97.76428653,325739800,97.764267
5/18/10,98.56218727,98.85389635,96.11700931,96.43445626,360556800,96.434471
5/19/10,95.89393857,96.75189635,94.68422153,95.88536328,394742700,95.885338
5/20/10,93.84341947,94.28097966,92.20472354,92.26478059,530418300,92.264763
5/21/10,90.86631198,93.84341947,90.39443263,93.61177431,500909400,93.611748
5/24/10,93.10557578,93.85200077,92.32483763,92.4106317,269823000,92.410614
5/25/10,90.17994318,92.54790837,89.55363057,92.50500791,396505200,92.504982
5/26/10,93.07126262,93.92063911,91.67278715,91.94733364,349719300,91.947319
5/27/10,93.68041179,95.06172467,93.32864652,95.0274055,300870500,95.027397
5/28/10,94.92444799,94.99308633,93.38870271,93.83484504,297933500,93.834824
6/1/10,92.95972382,94.33245541,92.11892948,92.2561993,277909400,92.256172
6/2/10,92.72807865,94.66705809,92.23904271,94.65848366,240243700,94.658463
6/3/10,94.93303015,95.2847894,94.01501532,94.98450504,226618300,94.984489
6/4/10,93.18279541,93.80052587,91.33818447,91.64705013,398475600,91.647034
6/7/10,91.97307151,92.32483763,90.43733309,90.50596457,264609100,90.505943
6/8/10,90.5746029,91.65563142,89.78528346,91.47546115,357774300,91.475433
6/9/10,92.00739068,92.89966763,90.60033992,90.98642521,268023300,90.986412
6/10/10,92.53932708,93.75762541,90.97784392,93.64609347,317890600,93.646057
6/11/10,92.82245401,94.16086643,92.76239782,94.10080938,214128200,94.100792
6/14/10,94.82149134,95.33627116,93.86058292,93.95495828,207196100,93.954941
6/15/10,94.61558319,96.1770655,94.45256864,96.09127143,238268700,96.091248
6/16/10,95.5936542,96.45161199,95.40490263,96.05695226,216374000,96.056915
6/17/10,96.33149875,96.37439922,95.27621412,96.21138466,263185800,96.211365
6/18/10,96.40189802,96.66050561,96.00536063,96.31569491,174006600,96.315689
6/21/10,97.51393005,97.58288806,95.5053759,96.03984308,213140700,96.039825
6/22/10,96.03984308,96.46224079,94.31576374,94.45368664,239355400,94.453674
6/23/10,94.51402855,94.85022403,93.51406599,94.16059574,254639900,94.160583
6/24/10,93.69509345,93.81577901,92.35892938,92.60029963,268523600,92.600281
6/25/10,92.87615232,93.4623393,92.03997298,92.98822179,238726500,92.988205
6/28/10,93.12614469,93.37613705,92.35892938,92.69512485,169218600,92.695114
6/29/10,91.39344323,92.67788664,89.26421041,89.83315315,373649500,89.83316
6/30/10,89.58316078,90.410718,88.68663866,88.9797356,284101700,88.979729
7/1/10,88.91939368,89.21248372,87.17806924,88.58319821,382924800,88.583176
7/2/10,88.88491123,89.15214095,87.60047385,88.10045169,233385200,88.100449
7/6/10,89.34179053,89.97108294,87.82459899,88.67802344,256935300,88.678001
7/7/10,88.90214858,91.58309281,88.80732422,91.47103024,253769400,91.471024
7/8/10,92.23824469,92.47961493,91.2986249,92.37617448,210842100,92.376152
7/9/10,92.35030726,93.07442403,92.17790191,93.06580191,144999900,93.065796
7/12/10,92.75546677,93.30717215,92.36755236,93.12614469,131283600,93.126137
7/13/10,94.0916317,94.90194382,93.90198125,94.53127366,213025900,94.531265
7/14/10,94.2295546,94.8933286,93.84163934,94.52265154,184426800,94.522629
7/15/10,94.48816909,94.87608435,93.24682938,94.548511,232337900,94.548492
7/16/10,94.03990415,94.1433515,91.76412028,91.94515465,282693400,91.945145
7/19/10,92.28134926,92.78132709,91.56585461,92.48823705,186709000,92.488228
7/20/10,91.26414245,93.58302485,91.22103788,93.51406599,258162400,93.514046
7/21/10,93.99680648,94.0226668,91.91928742,92.29858746,264527000,92.298561
7/22/10,93.3933744,94.77264304,93.38475917,94.35886141,274781300,94.358826
7/23/10,94.16921182,95.31572631,93.90198125,95.17780341,222020800,95.17778
7/26/10,95.34158578,96.26396822,95.07435606,96.16914386,184445700,96.169121
7/27/10,96.69498806,96.7984354,95.78122859,96.16052777,204855600,96.160522
7/28/10,95.96225606,96.255353,95.22090108,95.53985835,163056200,95.539841
7/29/10,96.13466141,96.3932759,94.31576374,95.07435606,220149100,95.074356
7/30/10,94.10886905,95.56571868,93.94508582,95.05711182,220070600,95.057098
8/2/10,96.53982092,97.35876205,96.15190565,97.20359491,188263200,97.203583
8/3/10,96.96222467,97.212211,96.41913536,96.73809263,146657300,96.738083
8/4/10,97.0053232,97.50530793,96.68637283,97.38462238,158171700,97.384613
8/5/10,96.76395296,97.33290259,96.61740794,97.28117503,140473800,97.281158
8/6/10,96.324311,97.03980565,95.61743847,96.88463765,239728300,96.884636
8/9/10,97.34151781,97.56564985,96.82429573,97.40186059,120800400,97.401855
8/10/10,96.57430337,97.3932445,96.00536063,96.87601553,242916300,96.875992
8/11/10,95.38469121,95.41917279,94.06577137,94.22093851,273406900,94.220932
8/12/10,92.7985722,93.97956224,92.75546677,93.64336676,239542600,93.643341
8/13/10,93.35027672,93.92784158,93.2554515,93.36751493,158698500,93.3675
8/16/10,92.7296073,93.62612942,92.39341183,93.3244164,147895300,93.324394
8/17/10,94.12611329,95.16055831,93.85887668,94.47092398,172270300,94.470901
8/18/10,94.42782631,95.15193619,93.88474391,94.64333623,182922100,94.643311
8/19/10,94.15197362,94.38472174,92.60892175,92.99683701,265847600,92.996834
8/20/10,92.72098518,93.0485637,92.02273477,92.69512485,209714200,92.695114
8/23/10,93.13476681,93.59164697,92.29858746,92.34169203,163490300,92.341698
8/24/10,91.33310045,91.71239963,90.48830502,90.97104551,280677800,90.971024
8/25/10,90.47106078,91.66929506,89.90211804,91.32448436,272234800,91.324448
8/26/10,91.7555042,91.87618975,90.410718,90.71243706,224439500,90.71244
8/27/10,91.28137979,92.21238436,89.91935625,92.11756,272649000,92.117538
8/30/10,91.87618975,92.16066457,90.77277983,90.78139592,167238600,90.781372
8/31/10,90.44520045,91.35896681,90.07452339,90.78139592,273933100,90.781372
9/1/10,92.00549656,93.62612942,91.94515465,93.49682174,256828100,93.496773
9/2/10,93.72095378,94.38472174,93.52268207,94.36748353,156112200,94.36747
9/3/10,95.28986598,95.67778125,94.78125913,95.59157814,212197300,95.591568
9/7/10,95.14332096,95.26400565,94.43644843,94.51402855,141973700,94.514023
9/8/10,94.70367901,95.55709569,94.66057444,95.17780341,149924400,95.17778
9/9/10,96.24673088,96.27259034,95.35883088,95.61743847,147017900,95.617424
9/10/10,95.78985071,96.21224843,95.5743408,96.100185,127819000,96.100151
9/13/10,97.04842777,97.36737814,96.66050561,97.16911246,178503500,97.16909
9/14/10,96.97946287,97.66047507,96.61740794,97.10877055,209823600,97.108749
9/15/10,96.82429573,97.59151018,96.53120483,97.47944761,168608400,97.479446
9/16/10,97.17773458,97.51393005,96.8501552,97.45358728,199962900,97.45359
9/17/10,97.96664511,98.06197799,97.22132122,97.48998244,195836900,97.48996
9/20/10,97.8279769,99.19729301,97.51598121,98.98062934,214555200,98.980606
9/21/10,99.05863173,99.52661919,98.37397367,98.78130224,268389100,98.781281
9/22/10,98.6253044,99.17996252,98.01864179,98.29597129,191322400,98.295967
9/23/10,97.48998244,98.51263495,97.22132122,97.49865072,202354300,97.498642
9/24/10,98.58196906,99.57862367,98.49530533,99.50928956,209671800,99.509285
9/27/10,99.54395662,99.65661912,98.93730094,99.03262689,128761800,99.032623
9/28/10,99.16262596,99.69995446,98.0879759,99.37928963,209207500,99.379272
9/29/10,99.12795891,99.58729195,98.81596322,99.20596129,179665800,99.205956
9/30/10,99.70862274,100.3499455,98.44330085,98.91129524,287106700,98.911278
10/1/10,99.65661912,99.76928856,98.7379669,99.32729295,174638700,99.327301
10/4/10,99.11929756,99.53528747,98.0879759,98.58196906,166153200,98.58197
10/5/10,99.49195907,100.8092716,99.37928963,100.5666091,229634100,100.566605
10/6/10,100.5492726,100.8179399,100.1506123,100.5579408,148626600,100.557907
10/7/10,100.9652694,100.9912682,99.82995352,100.4366092,164860000,100.436584
10/8/10,100.5752774,101.277266,100.1939476,100.9999365,177760100,100.999931
10/11/10,101.1559343,101.372598,100.7486057,101.0952693,103098300,101.095245
10/12/10,100.7659362,101.7019242,100.2286147,101.407265,182210000,101.407242
10/13/10,101.9705923,102.7419141,101.7279229,102.1959173,194347200,102.1959
10/14/10,102.1005853,102.2739197,101.1559343,101.797257,217764300,101.797249
10/15/10,102.5079139,102.5685788,101.1906014,102.0052524,243705000,102.005241
10/18/10,102.0399195,102.8459083,101.667258,102.5079139,141204800,102.507904
10/19/10,101.5632629,102.1352515,100.5492726,101.1646026,280604700,101.164589
10/20/10,101.3465992,102.6465812,101.2859342,102.1525889,200051800,102.152565
10/21/10,102.611915,103.2099015,101.5805934,102.3779139,221585500,102.377899
10/22/10,102.5339126,102.7245775,102.2652514,102.5685788,108212400,102.568565
10/25/10,103.2532369,103.7905654,102.7939116,102.8719071,151145700,102.871895
10/26/10,102.3519152,102.9932379,102.1525889,102.8892437,158982900,102.889214
10/27/10,102.1699185,102.707247,101.6239287,102.5945776,190024000,102.594566
10/28/10,103.1839036,103.227239,102.1179219,102.611915,168576000,102.611893
10/29/10,102.5079139,102.8892437,102.3259172,102.6899105,144305500,102.689903
11/1/10,103.1925719,103.7818971,102.1352515,102.7245775,174074800,102.724571
11/2/10,103.4958993,103.7818971,103.2185698,103.5392347,158345900,103.539215
11/3/10,103.7212313,104.0158913,102.6552434,103.9552254,226702800,103.955223
11/4/10,105.1078779,106.0091996,103.972562,105.9572021,215039400,105.957207
11/5/10,106.0265292,106.5291907,105.887868,106.3558623,180654100,106.35585
11/8/10,106.0265292,106.3298636,105.6798726,106.1565292,156107100,106.156517
11/9/10,106.4425269,106.5551895,104.9692166,105.3938757,186621600,105.393867
11/10/10,105.3678769,105.8705383,104.5705563,105.8185338,221387400,105.818527
11/11/10,104.9085508,105.5758723,104.5878859,105.4198736,158017600,105.419861
11/12/10,104.7092176,105.1685428,103.6952334,104.1718891,239068800,104.171875
11/15/10,104.5012222,104.9085508,103.9812303,104.0245595,163940800,104.024529
11/16/10,103.3832368,103.5565652,101.9099195,102.4039196,299566200,102.4039
11/17/10,102.447248,102.8805754,102.1439206,102.4559163,172308900,102.455902
11/18/10,103.4439026,104.3365552,103.4352335,103.9638937,197723700,103.963875
11/19/10,103.911897,104.2932199,103.3485698,104.2498915,156852900,104.249893
11/22/10,103.7298996,104.2065562,102.9325729,104.1632269,181361000,104.163208
11/23/10,102.9325729,103.1492366,102.2565831,102.6552434,222309000,102.655235
11/24/10,103.3052344,104.1978939,103.2879039,104.1718891,140046100,104.171875
11/26/10,103.2705743,103.8338946,102.9585778,102.9585778,76007800,102.958557
11/29/10,102.6985788,103.5479029,102.0399195,103.2705743,223642300,103.270576
11/30/10,102.2479209,103.2792357,102.1005853,102.6899105,233930700,102.689903
12/1/10,104.1718891,105.0732108,104.1632269,104.8738837,221037200,104.873886
12/2/10,105.0385438,106.2951974,104.9778779,106.217195,191213600,106.217163
12/3/10,105.8532009,106.6245236,105.827203,106.5031919,151288900,106.503174
12/6/10,106.27786,106.6331918,106.1651975,106.3905294,103050500,106.390495
12/7/10,107.4131819,107.4738477,106.3905294,106.4511952,206581000,106.45118
12/8/10,106.5811943,106.927851,106.087202,106.8411872,138019200,106.841164
12/9/10,107.4391807,107.48251,106.7285247,107.2571841,123705100,107.257164
12/10/10,107.5865102,107.9851705,107.2311853,107.8811763,117571700,107.881165
12/13/10,108.3751695,108.5051625,107.9158373,107.9505043,133812700,107.950485
12/14/10,108.1151705,108.5311673,107.7165102,108.0458364,147249600,108.045815
12/15/10,107.8465093,108.2711683,107.3698466,107.5518432,160823100,107.551826
12/16/10,107.6211773,108.2538387,107.2485158,108.1758363,185035200,108.175827
12/17/10,108.1000426,108.4311007,107.8735256,108.2917102,141075300,108.291702
12/20/10,108.5879189,108.8144368,108.0129222,108.5530695,119085500,108.55307
12/21/10,108.8928424,109.311027,108.7883013,109.2413282,94965500,109.241302
12/22/10,109.3197409,109.6159505,109.2587569,109.5811011,78878100,109.581085
12/23/10,109.4591314,109.5811011,109.1542087,109.424282,70053700,109.424278
12/27/10,109.0148113,109.5723872,108.9364056,109.4678461,58126000,109.467819
12/28/10,109.6856492,109.7292055,109.3371625,109.6246643,55309100,109.624664
12/29/10,109.7553471,109.9470086,109.6856492,109.70307,58033100,109.703064
12/30/10,109.5985288,109.8860237,109.363298,109.5288301,76616900,109.528824
12/31/10,109.363298,109.6595137,109.1890581,109.5549656,91218900,109.55497
1/3/11,110.3913287,111.1667069,109.5114024,110.6875444,138725200,110.687531
1/4/11,110.931483,110.9663324,109.9383008,110.6265595,137409700,110.626541
1/5/11,110.2780737,111.271255,110.1735256,111.2015563,133975300,111.201553
1/6/11,111.2451195,111.3670892,110.652695,110.9837531,122519000,110.983749
1/7/11,111.1318584,111.3148121,109.9034523,110.76595,156034600,110.76593
1/10/11,110.2780737,110.7833786,109.9470086,110.6265595,122401700,110.626541
1/11/11,111.0273164,111.2886766,110.6004179,111.0186025,110287000,111.0186
1/12/11,111.6981543,112.1424674,111.044738,112.0204986,107929200,112.020493
1/13/11,112.0640618,112.1163319,111.5587568,111.8375379,129048400,111.837509
1/14/11,111.6807257,112.6739079,111.6023201,112.6477724,117677900,112.647758
1/18/11,112.5432182,112.9439812,112.4125416,112.83944,114401300,112.839424
1/19/11,112.7436067,112.8568547,111.436788,111.7329967,151958400,111.732971
1/20/11,111.4803442,111.8636734,110.7572362,111.5848924,175745700,111.584877
1/21/11,112.2818649,112.5345104,111.715569,111.8375379,151462900,111.837509
1/24/11,111.7678391,112.6042092,111.7417045,112.4735325,113715500,112.473511
1/25/11,112.1773107,112.6303447,111.6110279,112.5345104,167552200,112.5345
1/26/11,112.8133045,113.3011818,112.5867814,112.9701167,141281500,112.970108
1/27/11,112.9962522,113.4405792,112.7958768,113.2489107,123302700,113.248917
1/28/11,113.3795874,113.5625481,111.0883013,111.271255,295637300,111.271248
1/31/11,111.5761846,112.1947385,111.2973905,112.107612,149249200,112.107582
2/1/11,112.7871699,114.1026955,112.7174712,113.9023201,167194300,113.902283
2/2/11,113.6060983,113.9894335,113.5451204,113.684517,118323600,113.684502
2/3/11,113.4841294,114.1114032,112.8830033,113.9371634,145886700,113.937157
2/4/11,113.9807266,114.3030708,113.4579939,114.2595076,134634800,114.259483
2/7/11,114.5121662,115.3485232,114.5034462,114.9739079,112439100,114.973869
2/8/11,115.078449,115.5576185,114.7648126,115.4966406,99072800,115.496643
2/9/11,115.1830041,115.5489116,114.6602714,115.2352743,146436700,115.23526
2/10/11,114.6515637,115.4095141,114.3901973,115.2788375,162708500,115.278816
2/11/11,114.8258035,116.1151945,114.799668,115.9670901,137710300,115.967056
2/14/11,115.8973914,116.3417045,115.7667147,116.2458711,101690700,116.245865
2/15/11,115.8886836,116.0629235,115.2788375,115.8799636,119575400,115.879959
2/16/11,116.2720197,116.7511761,116.036788,116.6117917,130183500,116.611801
2/17/11,116.2720197,117.1170836,116.1674646,116.9602714,109810500,116.960266
2/18/11,117.0648126,117.3436066,116.7947393,117.20421,130002400,117.204193
2/22/11,115.975797,117.2303455,114.5383017,114.851939,233116400,114.851921
2/23/11,114.7822403,115.0610344,113.4405792,114.1462587,227584000,114.14624
2/24/11,114.0242898,114.5121662,112.9962522,114.06784,260431400,114.067818
2/25/11,114.5470095,115.357244,114.4773107,115.2875453,141686900,115.287544
2/28/11,115.7144437,116.1500499,115.3311085,116.0019325,141585500,116.001938
3/1/11,116.3678531,116.4723942,114.0329967,114.06784,258565500,114.067818
3/2/11,113.9110279,114.8432313,113.5625481,114.3117917,200277400,114.31179
3/3/11,115.3485232,116.4114032,115.3398154,116.2807266,176480100,116.280708
3/4/11,116.1936001,116.4201241,114.6515637,115.4095141,277202300,115.4095
3/7/11,115.749287,116.0106533,113.9023201,114.5034462,216790400,114.503448
3/8/11,114.6864061,115.8712559,114.1898219,115.5053484,174615000,115.505348
3/9/11,115.2788375,115.697016,114.6515637,115.3398154,153806000,115.339828
3/10/11,114.128831,114.2856431,113.0920864,113.2053475,301291800,113.205299
3/11/11,112.83944,114.3989051,112.8133045,113.9894335,225621800,113.989418
3/14/11,113.2489107,113.675797,112.4386771,113.3011818,234974100,113.301186
3/15/11,110.2867806,112.6739079,110.2083749,112.0030708,359585400,112.003052
3/16/11,111.6458703,112.0117908,109.1454949,109.929587,468670300,109.929588
3/17/11,111.5151936,111.8549656,110.7311007,111.38451,254303700,111.384499
3/18/11,112.7346289,112.7696366,111.5708879,111.7896372,230435400,111.789619
3/21/11,113.1808861,113.7583746,113.0496287,113.5221342,153992600,113.522118
3/22/11,113.5046307,113.6533785,113.0233797,113.1283749,129538600,113.128372
3/23/11,112.813376,113.749629,112.27964,113.4521335,148603100,113.452126
3/24/11,114.0996226,114.7033724,113.4608782,114.5371212,159129800,114.537102
3/25/11,114.8346299,115.3858693,114.5283756,114.887128,155642800,114.887131
3/28/11,115.1321263,115.4296218,114.5721281,114.6071227,109762400,114.607124
3/29/11,114.5108722,115.4121184,114.1346295,115.3771246,129798800,115.377129
3/30/11,115.9808744,116.5146235,115.8146232,116.1733746,135835000,116.173378
3/31/11,116.0246269,116.3396267,115.8933694,116.0158682,132537100,116.015831
4/1/11,116.7333728,117.0483718,116.2258727,116.5058648,153850100,116.505844
4/4/11,116.7508631,116.9608668,116.2696252,116.6021154,100768900,116.602097
4/5/11,116.3746205,117.1008699,116.3221224,116.5846242,120791500,116.58461
4/6/11,117.1446223,117.2496176,116.4796158,116.9521221,120411600,116.95211
4/7/11,116.7421175,117.2321142,116.077125,116.6546257,170731500,116.654617
4/8/11,117.1708714,117.240872,115.7708707,116.2521218,147945400,116.252113
4/11/11,116.3746205,116.7683666,115.6221221,115.9021281,121385400,115.9021
4/12/11,115.254625,115.4821199,114.6158806,115.0358757,161187400,115.035858
4/13/11,115.5696249,115.6571167,114.5896324,115.027131,162059000,115.027107
4/14/11,114.3621244,115.2896196,113.9858818,115.1146228,161220400,115.114601
4/15/11,115.3246265,115.8233679,114.9833785,115.5346171,170006700,115.534584
4/18/11,114.2658739,115.5258724,113.3208761,114.2396257,210759300,114.239624
4/19/11,114.4146225,114.9308804,114.1346295,114.8958736,124258800,114.895866
4/20/11,116.2696252,116.7158685,116.190865,116.4621254,156133800,116.462128
4/21/11,117.0658621,117.1096146,116.4621254,117.0571174,135935400,117.057114
4/25/11,116.9696124,117.1271189,116.5496173,116.9346178,65757100,116.934601
4/26/11,117.2933701,118.1771129,117.1708714,117.9408592,146600000,117.940857
4/27/11,118.1683673,118.8858579,117.6871162,118.7108611,143031000,118.710838
4/28/11,118.5008574,119.253355,118.4833671,119.0958625,124791100,119.095848
4/29/11,119.139615,119.4983664,118.9821085,119.3758546,115094100,119.375854
5/2/11,119.935865,120.0321024,118.9558594,119.1921122,126278700,119.192101
5/3/11,118.9646182,119.1658631,118.1596085,118.7633592,138375000,118.763374
5/4/11,118.7108611,118.7633592,117.4508635,117.975867,182678500,117.97583
5/5/11,117.3196191,118.0808623,116.3921239,116.9083696,226900000,116.908356
5/6/11,118.0721167,118.6758674,116.9696124,117.4246144,222787200,117.424622
5/9/11,117.4158688,118.2208653,117.2321142,117.8796164,114104500,117.879593
5/10/11,118.2733625,119.0958625,118.1246148,118.8858579,114806900,118.885849
5/11/11,118.7108611,118.7283646,117.0921243,117.6346181,193564200,117.634605
5/12/11,117.3196191,118.4396146,116.7158685,118.1946163,171550700,118.194618
5/13/11,118.2558591,118.4221103,116.8646171,117.2846114,157444900,117.284622
5/16/11,116.8646171,117.7833668,116.3483714,116.5408717,141675400,116.540855
5/17/11,116.1033731,116.6808747,115.6046186,116.5233682,192686200,116.523376
5/18/11,116.5846242,117.6871162,116.330868,117.5646175,135217900,117.56459
5/19/11,117.949618,118.1508638,117.1971195,117.8446096,119489500,117.844574
5/20/11,117.5383684,117.8446096,116.6896203,116.9083696,182594900,116.908356
5/23/11,115.4821199,116.1296222,115.140871,115.5521214,168700000,115.552101
5/24/11,115.8846238,116.1383678,115.2371216,115.4558709,147199600,115.455856
5/25/11,114.9921232,116.3221224,114.9571295,115.8408713,151050100,115.840874
5/26/11,115.5258724,116.5846242,115.3071231,116.3746205,164850000,116.374611
5/27/11,116.698365,117.1358636,116.3396267,116.8208646,120921900,116.820862
5/31/11,117.9233689,118.0546133,117.1096146,118.0371098,164731200,118.037079
6/1/11,117.6958618,118.0546133,115.2896196,115.3858693,233094300,115.385872
6/2/11,115.4646296,115.709627,114.5896324,115.2633706,200466800,115.263359
6/3/11,113.8808734,114.9921232,113.8196306,114.1171261,234690200,114.117134
6/6/11,113.8283753,114.0646289,112.7608779,112.9096257,179951200,112.909645
6/7/11,113.4871273,113.810885,112.7433876,112.8396381,161660500,112.839638
6/8/11,112.6646282,113.0408831,112.1571281,112.3671318,198696400,112.367111
6/9/11,112.6733861,113.6883731,112.4021396,113.2246255,160964400,113.224609
6/10/11,112.7433876,112.813376,111.3521386,111.6496341,238629400,111.649635
6/13/11,111.9033842,112.2096384,111.1683901,111.737133,207599800,111.737122
6/14/11,112.7608779,113.5483832,112.7171385,113.1546371,160570400,113.154625
6/15/11,112.2096384,113.1371337,110.8446385,111.1421349,300958000,111.142128
6/16/11,111.1771357,111.9733857,110.5296395,111.3871394,308032800,111.387131
6/17/11,112.4933403,112.5021354,111.3414139,111.719528,233284900,111.719536
6/20/11,111.3414139,112.5285146,111.3062397,112.2910906,159479000,112.291084
6/21/11,112.8714553,114.0497608,112.33506,113.829927,193157300,113.82991
6/22/11,113.4781983,114.1464885,113.073698,113.1440465,176703000,113.144028
6/23/11,111.8162558,113.1176673,110.963299,112.8186969,334286500,112.818695
6/24/11,112.7923178,112.8802433,111.3414139,111.5084832,226129300,111.508476
6/27/11,111.5788309,112.9330017,111.3589971,112.5021354,168904700,112.502113
6/28/11,112.9505919,113.9882144,112.7923178,113.9706242,165556300,113.970627
6/29/11,114.4894284,115.1313395,113.9882144,114.9466861,244295500,114.946709
6/30/11,115.3160051,116.2305083,114.9378981,116.045855,223322700,116.045853
7/1/11,116.1513708,117.9188432,115.8787796,117.7605558,202385700,117.760529
7/5/11,117.6374498,117.901253,117.2945091,117.663829,165936000,117.663811
7/6/11,117.3824479,117.9540104,117.048297,117.8045252,143331600,117.80452
7/7/11,118.8509366,119.3257714,118.6047237,119.026801,170464200,119.026787
7/8/11,117.6814192,119.026801,117.2945091,118.1826332,194100500,118.182632
7/11/11,116.7317355,117.1098435,115.7732638,116.045855,195918600,116.045853
7/12/11,115.7996421,116.7581147,115.5094606,115.5446278,214675700,115.544632
7/13/11,116.1513708,117.1450239,115.6501569,115.9315371,204062600,115.931519
7/14/11,116.2217194,116.7581147,114.9115057,115.1313395,226111800,115.131355
7/15/11,115.7732638,115.9579162,114.9906555,115.7996421,220012800,115.799622
7/18/11,115.2632476,115.439112,113.9882144,114.8499593,196872100,114.849953
7/19/11,115.4918695,116.8548416,115.4654912,116.7141453,166554900,116.714142
7/20/11,117.0131289,117.0834643,116.4415532,116.6437967,137145400,116.643768
7/21/11,117.3032981,118.5519653,116.6613869,118.261783,245246300,118.261749
7/22/11,118.2881622,118.4640266,117.6198596,118.3409205,126019400,118.340912
7/25/11,117.2153725,118.261783,117.0922664,117.6814192,136653800,117.681396
7/26/11,117.6022817,117.7957372,116.9779485,117.2417516,131278200,117.24176
7/27/11,116.5910384,116.6262197,114.6916719,114.8411703,249020100,114.841164
7/28/11,114.8411703,115.8699906,114.3223529,114.5070186,207939900,114.506981
7/29/11,113.3550922,114.7972009,112.5285146,113.7244112,307038400,113.724403
8/1/11,115.0522019,115.1577318,112.1416054,113.2407743,325790900,113.240768
8/2/11,112.3878183,112.9945613,110.3477609,110.3477609,346653800,110.347733
8/3/11,110.4972531,111.0688157,108.6242649,110.9457087,370830800,110.945709
8/4/11,109.4068723,109.5827437,105.5729712,105.7488418,520721800,105.748848
8/5/11,107.0678444,107.3404366,102.7591015,105.5905615,655619200,105.590553
8/8/11,102.8030709,105.6257357,98.5031161,98.71416092,702263900,98.714157
8/9/11,100.3057557,103.4449812,96.96427966,103.3042911,717828700,103.304276
8/10/11,101.3521662,102.2490854,98.44156264,98.7405401,662607400,98.740524
8/11/11,99.59349603,104.5705292,98.76691927,103.1723899,487979700,103.172386
8/12/11,104.1132785,104.8255373,103.1284205,103.8670655,313731600,103.86705
8/15/11,104.8079532,106.1709191,104.6408778,106.0654033,258810600,106.065399
8/16/11,105.0541662,106.1269559,104.0341348,105.159682,294095200,105.159698
8/17/11,105.7400467,106.5754124,104.3946648,105.2300306,238201100,105.230026
8/18/11,102.44254,105.2652048,99.70780696,100.6926649,512956300,100.692657
8/19/11,99.32969286,101.8973496,98.92519959,99.04830563,428281300,99.048294
8/22/11,101.2730226,101.3257871,98.84606295,99.1274493,275090600,99.127441
8/23/11,99.49676917,102.5040935,98.99554816,102.3897817,331136600,102.389786
8/24/11,102.1699479,103.9725813,101.9325239,103.8318912,246869700,103.831886
8/25/11,104.4034599,104.9926136,101.8885615,102.2490854,312365400,102.249069
8/26/11,101.7302803,104.2100053,100.1123002,103.7351635,314495900,103.735153
8/29/11,105.1333037,106.7776621,103.814301,106.7161095,190977200,106.716103
8/30/11,106.2500628,107.6569972,104.8695067,106.9974959,241315700,106.997498
8/31/11,107.6833764,108.6066809,106.6633512,107.4723377,301828400,107.472336
9/1/11,107.5338912,108.509954,106.2060934,106.3467897,254585900,106.346794
9/2/11,104.1308617,106.2852371,103.2603217,103.6296407,255517200,103.629616
9/6/11,100.5871421,103.0229047,100.578347,102.8734125,285130500,102.873398
9/7/11,104.4298391,105.8191833,104.0781042,105.775221,209803200,105.775223
9/8/11,105.1420988,106.3467897,104.4386281,104.6760521,250568200,104.676056
9/9/11,103.4801554,104.6936361,101.3697503,101.9325239,380195100,101.932526
9/12/11,100.6574906,102.6711689,100.2881716,102.5920252,305793500,102.59201
9/13/11,102.926177,103.919823,102.1963271,103.5329138,272514700,103.532898
9/14/11,104.0605131,106.2236836,102.6359946,104.9662344,319389500,104.966232
9/15/11,106.0917825,106.8128364,104.9926136,106.7776621,326777200,106.777649
9/16/11,107.2063469,107.8073884,106.3489781,107.4096368,284528300,107.40963
9/19/11,105.6507085,106.8881477,104.9347639,106.3401375,241517000,106.340134
9/20/11,106.7909204,107.8250634,106.0749757,106.2163937,218932200,106.216393
9/21/11,106.2694312,106.596464,102.9195082,103.0874418,316251300,103.087433
9/22/11,100.099915,100.9484432,98.37634297,99.75520095,513911300,99.755173
9/23/11,99.09228761,100.9042534,99.01273447,100.3562424,307242500,100.356216
9/26/11,101.3019988,102.8841528,99.86126886,102.7427278,260673700,102.742722
